A_id,Size,Weight,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,Quality
1350,-0.271070252,-2.515852845,2.342917722,0.699965346,0.356715611,1.941893883,-1.652992023,good
1351,-1.572555914,-0.009042436,1.969436236,1.884461994,0.977655875,-0.655248809,2.127518998,bad
1352,-0.265223202,-3.232268752,1.966968017,0.702652113,0.404708656,2.869246662,-0.092992357,good
1353,-3.006403937,0.571239006,2.293591234,1.479705737,3.25411274,-1.944412544,-2.749218073,good
1354,0.087577087,-0.274182776,2.016603624,-0.402174733,4.107583543,-3.34677381,3.991479474,good
1355,-1.150426728,-0.459379092,0.634940734,0.776135455,1.55747963,0.489847356,-2.073924429,good
1356,1.117341779,-2.983135483,0.463419934,3.000766306,-0.642555958,0.465851117,-0.55847561,bad
1357,2.193167517,0.430661498,-2.222036172,1.621239054,-0.577165711,0.352711321,0.578838057,good
1358,-0.219935249,1.288949244,0.63137566,0.162954652,0.992985316,-0.813277565,0.777577489,bad
1359,2.33439065,-2.464685542,-1.738894327,6.08343859,-0.537013188,-1.722725576,1.8014555,good
1360,0.236506868,-2.098851225,-3.94379567,2.188713745,-0.836872429,1.278689698,-3.212773437,bad
1361,-1.194072842,-1.709236632,1.531268362,0.915136696,0.293435404,0.088832438,-1.294135499,bad
1362,1.464741786,-3.362115856,-2.567966481,2.725426869,1.962865932,-0.537778369,1.788154413,good
1363,-1.347178263,3.821094043,-1.563330498,3.648971907,-2.425278302,-2.482908816,-0.153359887,good
1364,0.611046549,-0.976546345,-2.349285088,1.173038849,-1.100054678,0.119111973,-0.799352658,good
1365,-2.828707352,0.864626494,-3.149638826,0.005376275,-3.261025914,4.171440258,2.102061885,bad
1366,1.106745865,0.367475602,-0.525265842,2.16808085,-2.019267894,0.072109686,2.862160014,bad
1367,-0.52075177,-5.4137325,-1.123145153,2.982759983,0.347231924,-2.104364947,-0.426703685,good
1368,1.320903523,1.718565301,-2.664426772,2.232305299,-3.356672469,0.115905502,-2.47129927,good
1369,-0.677468458,-0.593619979,-3.458919696,-0.031201413,0.440183699,0.031564418,-1.532051498,good
1370,0.45165868,-1.313035383,-2.434208197,0.071708563,-0.890501657,0.113731169,-0.232190647,bad
1371,-0.782699379,-2.636618844,-2.195282572,0.398295827,-1.502894786,1.09041872,-4.575521131,bad
1372,-0.439465957,-1.054024458,1.611051597,0.542554963,0.657318402,-0.911034624,-1.336415136,bad
1373,0.159317311,0.415764441,-5.070890926,2.744768625,-3.594718524,2.335183835,1.976318514,bad
1374,-0.750173032,1.68756926,0.184413305,2.007638118,0.808818975,0.269191044,1.122494601,good
1375,1.103704396,-4.586476712,3.405310455,3.269742436,0.208975275,2.869315,4.334399653,good
1376,-0.817709484,-1.493044393,-0.343388062,1.580791124,-0.307708905,-0.14388867,2.023841607,bad
1377,-0.559823724,-0.333295811,-2.005807128,2.969826724,-1.715612407,-1.418697582,-2.225723904,good
1378,-1.309113655,0.709457004,0.387914675,1.842579702,2.341315283,0.428396518,1.454817252,bad
1379,-3.113513623,0.534318213,-0.359147815,1.460500509,2.077844049,-0.118129916,-1.141635635,good
1380,-1.660465347,-3.663195389,2.308270445,0.589992178,3.02913686,0.971780462,-3.15671247,good
1381,-2.441251849,2.390132781,-1.51128371,0.133842573,0.35948336,1.664920954,2.229527803,bad
1382,-2.646459792,-1.228784403,1.049095253,2.39649748,0.714771518,2.551635444,-0.873064683,bad
1383,-1.581378996,-0.759501459,0.135359641,1.881819633,1.998052361,0.729362217,0.286883321,good
1384,2.646115435,-0.449973403,-4.573946451,-0.045237912,3.849044966,1.139323078,-0.488345281,bad
1385,-1.23971138,-0.557082072,-3.527555152,-0.015960295,0.242422509,3.014370057,-2.011518699,bad
1386,0.988322341,0.178798403,-0.115664812,1.08932049,0.103319059,-1.02861416,2.613614988,good
1387,-0.069839744,-1.344485031,-1.082423697,2.30327747,3.804507659,-2.572683226,2.98479691,good
1388,-1.1774893,-1.130156886,-0.464591893,0.870983531,-1.811329436,0.661748107,-1.131353718,bad
1389,-1.552304505,-0.568828352,-0.295292327,1.015398702,2.716914618,1.537340818,1.155864135,bad
1390,0.576112177,-1.698590959,1.234964242,0.411287211,2.901578614,-2.715170794,2.191859787,good
1391,0.139966543,2.859047636,-0.638818964,2.039985064,-2.918314222,-1.176458695,1.195273442,good
1392,-1.387990181,2.738510761,-2.349216852,0.953438489,1.860715718,2.317309906,3.097818375,bad
1393,-4.389864451,0.185576339,2.327504128,0.949380586,2.207851054,0.288004605,3.761634732,bad
1394,-0.64345762,-0.107456699,-1.04102918,2.152756042,0.592407878,-2.736255131,-1.824904108,good
1395,-1.796718509,-3.469227293,3.685436759,-0.164140623,1.32029846,1.480109529,-2.292964433,good
1396,-0.255417492,-3.7245144,-2.289936321,2.299078697,-0.806970221,-0.632365628,-1.109603654,good
1397,-0.188985311,2.975707192,-0.215147855,0.171247176,-0.372198595,-1.431905623,2.766830845,good
1398,0.368223175,-0.477913232,-1.224939861,1.487205152,-0.661575914,-1.025724602,0.253207945,good
1399,-0.473517243,-1.634346113,-0.222256073,0.870474501,-1.75799632,0.638384127,-1.312242503,bad
1400,1.469421344,-1.341061775,1.450817239,1.748870042,2.422876473,-3.065933713,2.157878307,good
1401,-0.076260582,-0.038540826,-1.924918985,0.666626499,0.537221084,1.664910506,-1.712375191,good
1402,1.66336117,-0.624716996,-1.743974953,-0.354727039,2.880881402,-0.736592575,1.827255633,bad
1403,1.201796665,-1.823887812,-1.199269667,0.093851853,3.267926982,-0.971823772,1.630534548,good
1404,-1.245988902,-2.986390261,0.786796603,-0.692880976,-3.365292531,2.00360165,-1.952773954,bad
1405,-0.438077175,-2.006049618,-3.38307656,1.19741702,-0.306324307,3.399036129,-1.038366412,bad
1406,0.507344329,0.598105312,-3.309425627,2.302681402,0.307121113,2.129057473,1.931514995,bad
1407,-2.28722507,0.162205567,-1.196329112,0.670175675,-0.00090524,2.491398576,0.823026283,bad
1408,2.536514596,-2.35282862,-0.203899429,0.651133535,-1.200811233,4.318720893,0.582127057,good
1409,0.02565221,-0.326161449,-1.239428425,-0.486801683,0.395589567,-0.127622496,2.477579568,good
1410,-0.447480405,-0.441143463,-0.146593731,1.672041965,-0.027358056,-0.576523029,-0.212057285,bad
1411,-2.055776172,-3.355322872,3.554301882,0.904296776,2.368481362,0.393883593,-0.083337968,good
1412,0.791671987,0.139390561,-0.954993855,0.226496149,0.35924481,-0.730098277,-1.217526316,bad
1413,-2.075526622,0.930244735,-1.116749954,1.947498439,-0.375493057,-0.830434881,-0.15793634,bad
1414,-2.072957322,0.296003477,-1.83345656,1.545678983,0.502811427,2.398902712,0.960135336,bad
1415,0.849857355,-2.721716593,1.01004216,4.379728712,1.998341247,1.549144835,0.340346714,good
1416,0.135915563,-3.690918189,-0.748284536,1.939690079,-0.47010556,0.831898372,3.540891827,bad
1417,-3.157804963,-1.790544603,1.532856947,0.145359245,2.537521097,0.804340631,1.692455508,bad
1418,0.457311446,-3.74091318,3.264172519,3.425624286,-3.96250598,-2.85353773,-1.0020498,bad
1419,-4.921335618,-0.231576888,3.079896038,-2.011756053,0.528195017,1.303737328,-0.840986776,good
1420,-6.099551432,2.811302929,0.129153075,-0.295455274,1.832656976,-2.018881791,-2.561564247,good
1421,-0.859629852,-0.739890923,1.627643437,0.713641067,-0.923413253,1.938057787,3.188345866,good
1422,2.166382684,-0.382873169,-1.106467171,-1.297901027,0.99559795,0.805685583,2.07799313,good
1423,1.335693346,-0.421772162,-0.910216761,3.032493441,0.784066328,-2.020789636,0.898164308,good
1424,-2.482187534,-0.887877764,1.649343823,0.077475102,1.906561226,0.330406753,-3.322432942,good
1425,-1.009286586,0.485185059,-1.496391364,1.85512666,2.363582623,0.615000834,-1.819622356,good
1426,-2.402552423,-1.466359969,1.367857819,1.768676579,4.174825511,-0.856216782,-2.661384616,good
1427,-0.288239887,1.675357299,1.234745021,-0.5358688,-1.135340309,-1.790820446,1.383166033,good
1428,-4.11482843,0.841067235,1.045018813,0.013081868,3.185594591,-1.405317497,-3.178354998,good
1429,0.21501798,-0.540548878,-0.423471758,2.210893195,1.230233955,-2.431374433,0.78028109,good
1430,1.765917386,-0.526684615,-2.635053431,1.674343405,-3.016568986,-0.556210034,-0.491447074,bad
1431,-1.423864087,0.329041303,-1.132315101,1.596104975,1.275958439,0.269906872,-0.23537231,good
1432,-1.859442617,-1.809485522,-1.534746818,0.944652976,0.535281082,2.076456979,2.052889264,bad
1433,-3.48562754,0.020654389,1.62274983,-2.130544452,0.417311013,0.903365106,-2.17857139,good
1434,-1.727099326,-0.640946941,0.05577693,1.485896099,0.153069435,0.011840489,-0.831623942,bad
1435,-1.721239578,-2.993555927,0.328108485,-0.132439535,-0.865272224,1.49070593,-3.351939221,bad
1436,-1.745117226,-2.074040424,-0.430170272,1.386735918,2.482312367,1.441093641,2.97738182,bad
1437,1.183319965,-0.344738139,-1.79992184,0.63167158,-3.324806517,0.120624438,-0.037423169,bad
1438,-2.376222102,1.705030486,-1.029885984,0.125125266,1.142983541,-0.385940241,-4.856291001,good
1439,0.31888869,-2.087622025,-0.271318817,1.472693498,2.203268843,-2.458786116,-0.259443433,good
1440,-0.257279469,-0.002860688,-2.370344895,-1.454967184,1.522914481,3.645910077,-0.76858734,bad
1441,-3.764848574,-1.790684778,-0.464859725,1.60363154,-0.339426361,4.585957917,-1.529713032,bad
1442,-0.012767581,-1.84302722,0.336217951,1.946008032,0.272622813,0.597072678,-0.771769254,bad
1443,0.433143551,0.100089122,-2.64677244,3.006648211,-1.389106374,-1.818382161,-1.15329372,bad
1444,-0.39119099,-1.270441481,1.704472038,2.583216518,2.223766846,0.233357555,-0.293212613,good
1445,-1.39487577,-2.155463832,-2.937887402,2.307469858,-0.940956308,1.328301132,-3.125420729,bad
1446,0.805328794,-0.377444111,-0.302493264,1.718357761,-2.685612001,-2.047090187,-0.250708498,bad
1447,1.723037415,-4.678187882,2.900593902,1.718069415,0.254127137,3.167806994,1.379090343,good
1448,-5.056714194,-0.817248882,2.923314232,1.386728455,1.693781497,0.915167684,2.943828562,bad
1449,-2.429093018,-1.903301178,3.8520443,1.441185844,2.572791109,-0.139493166,-0.521118184,good
1450,-4.010839091,-1.186687213,2.204184574,-0.206534669,-1.773724394,0.878357641,-0.94467615,bad
1451,-1.219903011,-3.525280554,3.821567403,1.790595721,1.920791996,0.234290545,0.375622231,good
1452,-2.397992578,0.397427247,-1.60668706,-1.203198937,1.097206579,4.362362607,0.521519891,bad
1453,1.11651664,-2.00128539,-1.318242033,-0.795100714,1.409238801,-0.029553727,0.586785096,good
1454,-0.247332335,1.510988696,0.774612846,1.099455674,-0.302207477,-2.175713223,2.792589273,good
1455,1.636526645,-0.331392898,-5.286588447,0.624402136,2.179352822,2.365220567,-1.377681864,bad
1456,-1.888943699,-1.483683043,2.042191419,-1.903498708,-0.653684695,3.429615947,-1.420395519,good
1457,-0.462824184,-1.15594798,2.323988761,1.441598515,1.389006823,-0.459590862,-2.261259327,good
1458,1.30070502,-3.782508357,-2.517297769,-0.473818592,2.07225142,0.249530968,-1.94031386,good
1459,0.775449613,-1.211850968,-3.905036526,1.223717016,1.621898168,3.552186063,-1.151269301,bad
1460,-0.157915527,0.323806904,-0.893337848,-0.06155364,1.29032277,0.766925266,-5.236625293,good
1461,2.018117466,0.00281875,1.570514615,1.484381196,3.538711767,-3.328144072,3.701673772,good
1462,0.470464106,0.286850275,1.31702559,4.680727621,-3.137041244,-4.619622802,2.193147335,bad
1463,-0.003440622,-1.091658429,0.954094058,2.010807,0.252780324,-0.763178191,-0.3088289,bad
1464,0.187949276,-1.359826272,-1.873379207,2.317659871,-2.953714495,0.64580817,-0.199364539,bad
1465,0.899359303,-1.96029597,-0.961782158,1.970223805,0.607312971,3.057713437,1.192569843,good
1466,2.999540514,-2.591738008,-2.629812638,3.130850808,3.431410805,-0.905438974,0.653144112,good
1467,0.306668641,-0.74368876,1.136883771,1.260162577,1.445847734,-0.621493705,-0.93849036,bad
1468,3.014388264,-4.78493703,1.668157334,2.510524843,-1.164814113,4.16772354,2.005504657,bad
1469,0.459019651,-0.996355134,-3.966912183,0.090483632,2.730067722,2.622035526,0.242942222,bad
1470,0.350762735,-2.071580562,-1.287068252,2.275608317,-2.036599748,-0.752516495,-2.343132224,bad
1471,-2.271202568,0.568275222,1.418825103,2.207210857,1.321750689,-0.341915044,0.925927314,good
1472,1.482288925,-0.107158332,-0.746690054,-0.561767309,2.996683488,-0.907478278,2.288403252,good
1473,0.109009318,0.059472994,-1.978437102,-0.80508056,-3.696736876,1.108279225,-2.742458438,good
1474,-0.340399213,-2.916425062,3.002375607,1.33568343,2.754835455,0.781658013,-1.080151306,good
1475,-0.307073326,-1.550695072,-4.76534958,-1.648888502,4.753762729,2.603039417,2.597690447,bad
1476,-2.030890826,-1.642489803,-0.557159577,0.481269904,1.198923061,-0.083993546,5.381199793,bad
1477,-1.316465914,-1.49491977,-0.569560687,-0.668552021,-2.498374059,2.200452006,-1.170213868,bad
1478,-1.602150945,-1.971601056,2.043227853,0.756992643,1.115051183,-4.246162504,-0.758083109,good
1479,0.864548396,-1.108391207,-3.002650413,0.660961123,0.384842613,2.986851251,-3.066802416,bad
1480,-1.365028778,-1.630329292,2.529225394,-0.638158179,1.155261439,0.672927992,-2.372509423,good
1481,1.487181294,-1.822071356,0.81473257,0.802818958,1.933549944,-1.841884042,2.448169699,good
1482,-2.89050807,0.636051442,-2.556539229,-2.220470638,1.634853674,3.211667735,-2.570864991,bad
1483,-3.467761181,-1.88961435,2.434853278,0.391053049,3.323576675,-0.590694433,-2.436285918,good
1484,1.592905587,0.863294435,-0.985140593,3.203193166,3.548138203,-2.897686032,2.599989695,good
1485,2.249778955,-2.909620114,0.20515974,2.608040794,-1.7618446,-1.562021251,-1.963420629,bad
1486,-2.261672404,-0.810398929,3.523334012,-0.567024704,-0.689129281,0.355311652,0.432000061,bad
1487,2.265607836,-1.822749797,-2.67785281,2.385820049,-4.086206823,-0.528244099,-1.135254622,bad
1488,-2.459718265,-0.092113714,-2.267755132,2.287133033,-0.003068792,2.449857292,1.245359039,bad
1489,0.184781986,-3.970656444,3.020796847,0.147700876,0.071198093,2.991972655,0.673504733,good
1490,-2.180226255,-1.570609008,-0.855365269,-0.444048362,-0.882006765,3.510034202,-1.176531722,bad
1491,0.636531817,-0.467591185,0.172401435,1.371407824,0.307764492,1.541032046,-0.401394668,good
1492,-0.267140934,-3.384006852,4.079122898,2.317536273,-1.937529179,-2.740641238,-1.96567694,bad
1493,-3.087608655,-1.328291832,-4.067686197,0.439689501,0.015910063,2.869767894,-4.108156551,bad
1494,0.87446116,-0.178893497,-2.025701604,2.455903102,-1.157452996,0.54503677,0.629141468,bad
1495,1.046239637,0.496004427,-1.0993244,-1.033065853,0.386916369,-0.108155574,0.316697285,good
1496,-1.841877176,0.279273657,-0.107076065,1.334892707,0.044820116,0.149958592,0.174434142,bad
1497,0.395927611,-3.8995552,1.420567824,0.871466375,-2.453601982,0.965292169,-2.152558033,bad
1498,-5.49081395,-1.968652389,2.256429446,0.84785356,0.891708454,1.198122248,5.538526181,bad
1499,-2.480182814,-1.328741336,0.882916528,3.432893611,0.627784758,0.523801474,2.035405642,good
1500,1.23218808,-1.714366936,-1.050560154,2.263292842,2.149319817,-1.60970063,1.68390841,good
1501,-1.006591786,-0.906543371,-3.341985998,-0.521832649,3.32773848,4.398892867,-2.449484525,bad
1502,2.255393682,-3.51953343,-2.498390014,0.688477709,0.966496856,0.36329525,-2.008544885,good
1503,-2.34896203,-1.494003637,-0.145984118,-0.083063385,-1.701186597,3.296392015,-0.104389292,bad
1504,1.54604548,0.380793771,-3.304103646,2.810497951,1.01665059,2.164755502,-0.209677379,good
1505,-1.339886975,-2.49856012,0.710461914,0.376362324,0.590041185,2.692042946,-1.365127445,bad
1506,-1.298299673,-1.731139248,-0.191271193,1.337339847,-2.274625175,-1.749286099,-3.320012571,bad
1507,-0.035349927,-0.616466342,1.890526496,1.676704124,-0.713152004,-1.026423023,1.020470369,bad
1508,-3.567897971,1.043742178,2.563399581,0.437276711,1.678518225,-5.313838222,2.071983608,good
1509,-1.396794076,-0.599595566,-1.931103753,1.815667553,1.670732306,1.614026677,-0.987967575,bad
1510,-2.188932795,2.131754258,0.260841291,3.886048374,-3.196263115,-3.560593877,0.089512941,good
1511,-0.798666414,-1.249804845,-1.937469648,1.538208658,0.323593495,2.761658179,1.428455306,bad
1512,-2.070346464,-0.766355032,-0.600152498,2.437270305,-1.588421687,3.035092258,-0.680335038,bad
1513,-2.012102371,-2.965579603,-0.155650329,0.958447255,0.918627865,1.963708984,2.508858741,bad
1514,-0.917818667,-0.48981459,-1.907434666,1.996227897,-0.516864958,1.622112554,0.142606588,bad
1515,0.655191069,1.327015645,-3.363186041,2.936746879,-0.248973535,-0.520331611,0.999308201,bad
1516,0.597812187,0.076424922,-0.111258912,0.804401457,1.382899595,-2.404551641,3.453014147,bad
1517,-1.107060152,2.261198229,-2.635197022,0.882264783,-0.02399536,2.218099369,2.865048371,bad
1518,-1.607016245,0.822575492,-1.386923069,2.663837916,-3.312647809,-1.64507612,-0.211490845,good
1519,-0.721700276,-1.147209338,1.174622198,0.847160179,-0.247169889,1.497587235,0.919506782,bad
1520,-0.264935562,-0.623333223,-1.731227251,1.366688546,-1.781640647,1.123858306,-0.205165577,bad
1521,-3.000021563,-0.47420736,1.690253883,1.534788299,1.615527086,-0.55376742,0.051771594,good
1522,1.392728812,-1.563115483,-5.029715705,-0.14982309,-0.171401568,2.74581834,-0.551683935,bad
1523,0.56400951,-0.138908145,-3.813118202,-0.984473373,2.153302668,0.94809779,-0.030536884,bad
1524,-1.669595255,0.371046027,2.118793036,1.602820158,-1.358875828,0.272912349,-1.576681863,bad
1525,2.863320776,1.064390627,-3.840678246,-1.371791941,4.361907807,-1.749734309,0.722138309,bad
1526,-0.709644702,0.521759391,0.647328544,3.998073823,-1.611974437,0.827410931,-0.181237683,bad
1527,0.585207822,-1.480399294,-1.530431723,1.59253166,0.2212905,-0.046626258,1.508887162,bad
1528,-1.687141135,0.219057539,-0.394602733,0.03177683,-0.269905726,-0.635328608,-1.756110692,bad
1529,0.264645476,-2.387416378,0.747919219,3.268404667,3.200952534,0.241229025,-0.270345315,good
1530,-1.976684469,1.463371346,-0.540581845,-0.010424667,2.222218252,-0.566456435,-3.780843258,good
1531,0.23073267,-2.729225443,-2.143869768,-1.400213256,1.609957134,0.30422709,-0.297613936,good
1532,2.056736342,-1.764832269,-2.377774494,3.139775347,-1.97210389,0.044725112,-1.941251654,good
1533,0.685278608,-1.182781469,-0.177151574,1.868441873,0.900224205,1.197728034,-0.701531939,good
1534,1.157303066,-1.667305035,-3.93396393,4.061074114,-3.066174072,-0.020476977,-1.101755862,bad
1535,-1.266491323,-2.316384219,1.76518738,1.853829226,1.843592366,0.676473654,-1.25036695,bad
1536,2.06547763,-2.402223572,-3.101408793,3.617004291,1.900639338,-0.941696086,-0.373300429,good
1537,-0.408477449,-1.150193475,-3.031133799,0.843984736,-2.318130839,2.477412639,-1.101446241,bad
1538,1.934333339,-1.807241613,-0.957443947,3.846443605,1.503078232,-1.752858433,2.453387601,good
1539,-0.14127596,-2.128509614,1.300520345,0.393948595,-0.505539817,2.69004293,0.637151688,good
1540,3.948113709,-1.634183083,-4.773780118,1.9316313,0.790539691,1.583097197,-2.478055932,good
1541,-0.920415592,0.822876415,-0.637388279,0.784929119,2.515817562,-0.806609826,-3.635637004,good
1542,0.687982091,-0.13509323,-1.257287334,3.237504317,-1.20599185,-1.335646136,1.003508224,good
1543,-0.166096708,0.385633008,-1.102875412,0.473801502,0.325482818,0.983244135,-2.171938158,good
1544,-1.453799616,-1.512572964,-0.95630034,0.324360446,1.300212072,2.948906967,-2.403035562,bad
1545,-3.066761368,-1.048931995,2.252144093,1.448770702,0.76339449,-0.643525399,3.086566434,bad
1546,-0.620329645,-0.482662727,0.334240027,1.043739421,1.266541038,0.698872155,-2.283013329,good
1547,1.574285217,0.745976125,-0.571434913,0.050196237,3.499596118,-1.843712986,0.015523334,bad
1548,-2.785619738,-0.464113159,-2.008147034,0.304050877,0.677976375,2.741259068,0.666779313,bad
1549,-1.392686038,1.319073307,0.623623509,3.57094008,-1.589461558,0.202748799,-0.491652551,bad
1550,-0.692935618,-2.237699999,1.850456609,0.406105142,1.278278876,0.688251027,-3.715416136,good
1551,1.129720039,0.121569397,0.356868221,0.893844399,2.020415326,-2.182337417,1.264944552,good
1552,-5.499852228,-1.750756276,-0.640523136,0.407010888,-1.606883355,1.974734162,-3.077340152,bad
1553,-1.065431023,0.143722638,-2.74007107,1.707320601,1.50847751,3.965112143,-2.061053621,bad
1554,-2.260565556,-0.598817666,2.605248562,1.534068608,1.355840848,-3.367617094,6.267182876,bad
1555,-3.655554398,-2.101528832,0.156958016,0.011405129,4.535179716,1.892605849,3.467810108,bad
1556,-0.930217626,-3.888601185,3.867368129,1.618500114,2.448409329,-0.208585789,-1.539788142,good
1557,-3.159531177,0.721315202,0.529383871,0.860118686,2.131377369,-1.284000864,-2.211441171,good
1558,-0.865415634,-1.53193856,-3.097760939,2.512153334,-1.663617733,-1.179214331,-3.978524859,bad
1559,-2.454488203,-1.348133004,0.65137509,1.524812642,-2.701711413,0.37293038,-0.398598247,bad
1560,-2.476002145,-0.452070324,0.931480519,1.458111612,0.692759378,0.409611271,0.288334411,good
1561,-0.903390631,-0.006481297,-1.85797724,1.905665353,-1.323631982,-0.237555458,-0.635232848,bad
1562,1.119800779,4.1513682,-1.699642745,0.484084011,-3.993199239,0.854565882,0.496347095,good
1563,-1.318784297,-0.955732508,-1.514348808,-1.254352291,6.226447507,1.16460628,3.080107647,bad
1564,6.406366899,-2.752346865,-4.164118265,0.415241415,0.999640267,3.99560166,1.724251569,good
1565,-0.106778098,-0.687581448,-0.784122432,3.106323272,0.853382191,2.616048211,1.422806645,good
1566,-2.14046881,-1.472739328,-0.545664344,1.372053319,0.662564224,1.266806589,3.604772068,bad
1567,3.256911049,0.976144038,-0.403344001,6.2978733,-4.283277957,-5.864598918,3.499264098,bad
1568,-2.802672809,-1.628473884,-3.316330691,1.044711193,0.063320365,4.655383423,-1.606343106,bad
1569,-0.925755773,-0.249644664,-3.634604593,-1.078348159,-1.036011577,3.403558379,-1.562123182,bad
1570,-0.470045903,-3.548301905,2.873617478,1.411913465,0.698962347,1.57114703,-1.528270534,good
1571,-1.095300081,-0.689905071,0.079552523,0.421389288,-0.711749599,-1.994697311,-0.155530675,good
1572,2.8347554,-1.501866478,-2.795104491,0.315628483,1.578776105,0.220490923,-0.419030643,bad
1573,-2.982489104,-1.151936282,1.184344372,2.902769805,-1.534326133,2.212735831,-1.022736521,bad
1574,-1.534866075,-2.81447693,-1.526625819,0.79127954,2.271709162,3.727642712,1.072321024,bad
1575,1.673600972,-2.944650221,-0.808786918,-0.347025265,-2.738148845,2.044294982,-1.936085259,bad
1576,-0.760512555,0.23795763,-1.424751299,2.439841839,-4.126254889,-0.261550781,1.98565023,bad
1577,-3.163118966,-0.12330382,-0.20261736,2.206348183,-1.494392356,3.44735858,0.011511544,bad
1578,-2.295866617,2.464032657,-5.893006689,0.230860904,-0.921385612,5.204455637,2.779827015,bad
1579,-2.413639709,-1.173869884,1.334295264,2.011636885,2.290939167,-0.36429993,-1.626572021,good
1580,0.57383796,-4.604309375,3.498755063,2.549497954,0.11755595,2.629807952,3.744711358,good
1581,1.19105042,-1.427188765,-1.461806631,2.441134941,-0.033491112,-0.494657535,2.696619742,good
1582,-0.85260778,-2.40937677,-4.204689839,0.284769457,-2.557982346,4.092179418,-2.878008873,bad
1583,-2.325543593,1.357305616,-2.708217674,0.690614891,-0.434986687,1.472978185,0.147071257,bad
1584,-1.76394482,0.757945663,-0.559157972,1.568805168,0.047281597,0.748784268,-0.415019589,bad
1585,1.824193746,-3.037112401,-0.40800985,3.245619895,1.558216249,2.832982388,0.585740646,good
1586,1.133311318,0.627670705,-1.472139657,2.12096935,-1.366944396,1.347472077,3.509665067,bad
1587,2.111309216,-0.363700268,-3.46298717,-0.805192071,1.548965449,-0.238817254,-0.711558086,bad
1588,-0.832486555,-0.010199411,-1.136710849,1.848597948,-0.713603806,1.769003806,-2.301153993,bad
1589,-2.810654903,-1.550995921,2.699335103,1.032748009,1.788076904,-0.157175323,-3.167304356,good
1590,1.004670265,0.086562376,-0.827722199,-0.012644899,-1.335902881,0.171168246,1.186177549,good
1591,-1.995462096,-0.42895848,1.530643583,-0.742971676,0.158834003,0.974437858,-1.470125066,good
1592,-0.886589942,-1.190352787,-0.447499168,-2.516764475,0.363910378,-0.507086241,-0.813557818,good
1593,-1.349069943,-1.627617898,0.836591158,1.51094662,-2.432922664,1.429275709,0.803017634,bad
1594,3.930580176,-4.623186204,-2.379691648,2.196926786,2.729475393,0.162543283,-0.195057181,good
1595,-1.621702992,2.119195275,-1.657404139,0.817748042,-0.984821766,0.230291598,1.501762219,bad
1596,-4.83261116,-2.361072369,4.950822862,-1.838886555,1.058911133,0.202572918,-2.171343633,good
1597,0.998112506,3.265245501,-0.550219208,3.850447335,-2.117412638,-2.179580302,1.920543098,good
1598,-4.67414092,0.797045882,-0.897212669,-1.393983171,0.492129797,3.201707789,-0.58628671,bad
1599,-2.954896105,4.202643132,-3.468045836,-2.146075341,-1.400878558,1.096127897,-1.679607938,good
1600,-0.446094007,3.460395656,-3.745793088,-0.209806587,-1.150347999,1.953259612,-0.777963277,good
1601,-0.976025776,-4.201242798,-1.680632637,1.546067983,-1.330250067,2.643542865,-4.007585958,bad
1602,4.842414285,-2.034349183,1.7371396,-1.651683273,5.288582252,-0.967864853,3.253430006,good
1603,0.747500782,0.982837502,-1.384433712,-0.128181814,-0.407043168,1.683242542,-3.543715634,good
1604,-2.523331117,-2.572632434,1.839096389,2.910986516,-0.147552545,-4.636483998,-0.142418513,good
1605,-0.915869276,-2.117531246,-0.722324515,2.038503324,-1.550706333,2.45530978,-2.058734686,bad
1606,-0.844439361,-2.54502454,2.782870463,1.439656354,3.140890888,0.441873909,-2.189896681,good
1607,-0.651573588,-2.304197821,2.87599049,0.324107687,-0.093583191,2.125974254,1.897369292,good
1608,-1.447494934,-1.136977946,-0.836801233,1.932464027,-1.512099553,0.801874172,2.669102823,bad
1609,-1.184654017,-2.765740689,-4.709741438,-0.174088664,2.02843209,4.997240793,1.935006729,bad
1610,0.833656982,0.323621627,-1.529965813,1.357275217,-2.954917222,0.009777416,-0.739283923,good
1611,-0.129502399,-4.690070641,1.126250345,3.03602191,2.295715138,2.492054051,-0.476322949,good
1612,-2.299279325,-0.20061566,0.023673378,0.676884021,1.714493608,0.191462013,2.663416258,bad
1613,-3.075078731,-1.516497512,-1.668607355,0.17190714,1.103576195,3.378228149,-0.001593958,bad
1614,-0.991787243,-0.727227363,1.745580499,-0.023041623,0.011337495,1.023867598,-0.930807428,good
1615,-1.093181821,-1.270403337,-2.227954753,2.431675728,-2.664434088,4.99645193,-2.516542927,bad
1616,-1.035101657,1.912124879,-0.708495764,2.290872597,0.88524682,-0.280143201,-1.786390953,good
1617,-2.520363651,0.233834854,-5.671517238,1.611890861,-2.915728026,2.817676464,-1.021048144,bad
1618,-2.954991278,0.35585294,1.414665686,0.41328544,1.878840135,-0.873287616,2.723642804,bad
1619,2.716717861,-2.104635591,-0.609056133,3.02772091,-0.221629654,3.970374429,3.319835117,good
1620,0.164226547,-0.583471104,-2.475416422,2.463710631,0.094780651,2.374190621,0.123181228,bad
1621,0.923390881,-0.887100649,-1.802853232,1.918978558,-0.357687583,0.555588822,-0.37351141,bad
1622,1.14170069,-1.534707638,0.659299416,0.955625457,1.094137351,1.54861138,-1.76715476,good
